veh_trip_dtl_id,veh_trip_id,seq_no,time,lat,lng,alt,bearing,speed,accuracy,drv_distance,drv_duration,drv_speed,create_ts
26519349,25670,357,"2017-03-24 07:55:04",22.686178333333334,114.16051166666666,52.3,220.35,11.6667,4.14,357144,348573,43,"2017-03-24 07:55:07"
26519350,25670,358,"2017-03-24 07:55:05",22.686104999999998,114.16043666666668,52,220.96,11.1895,3.98,358290,349525,44,"2017-03-24 07:55:07"
26519351,25670,359,"2017-03-24 07:55:06",22.686026666666667,114.16036000000001,51.4,220.02,11.3784,4.04,360003,350904,46,"2017-03-24 07:55:07"
26519352,25670,360,"2017-03-24 07:55:07",22.68594333333333,114.16028333333334,50.5,219.57,11.8669,4.18,361827,352307,46,"2017-03-24 07:55:07"
26519383,25670,361,"2017-03-24 07:55:08",22.685858333333332,114.16020333333333,50,220.58,12.4115,4.36,363074,353251,48,"2017-03-24 07:55:22"
26519384,25670,362,"2017-03-24 07:55:09",22.685773333333334,114.16012166666665,50.2,222.26,12.6817,4.44,364513,354324,47,"2017-03-24 07:55:22"
26519385,25670,363,"2017-03-24 07:55:10",22.685688333333328,114.16003500000001,49.8,223.59,12.5386,4.4,365740,355255,46,"2017-03-24 07:55:22"
26519386,25670,364,"2017-03-24 07:55:11",22.685605000000002,114.15995333333333,49.5,221.84,13.0369,4.56,367067,356273,46,"2017-03-24 07:55:22"
26519387,25670,365,"2017-03-24 07:55:12",22.685519999999997,114.15986833333334,48.9,221.88,13.3231,4.66,368203,357155,45,"2017-03-24 07:55:22"
26519388,25670,366,"2017-03-24 07:55:13",22.685435,114.15978166666667,48.2,222.83,12.9622,4.54,369421,358137,44,"2017-03-24 07:55:22"
26519389,25670,367,"2017-03-24 07:55:14",22.685350000000003,114.15969666666666,47.2,225.2,12.3688,4.38,370160,358740,43,"2017-03-24 07:55:22"
26519390,25670,368,"2017-03-24 07:55:15",22.68527,114.15961333333334,46.3,225.68,11.9452,4.24,372074,360330,43,"2017-03-24 07:55:22"
26519391,25670,369,"2017-03-24 07:55:16",22.685193333333338,114.15952999999999,45.4,226.51,11.7928,4.2,373149,361224,42,"2017-03-24 07:55:22"
26519392,25670,370,"2017-03-24 07:55:17",22.685113333333334,114.15944999999998,44.3,228.17,11.4021,4.08,374097,362051,39,"2017-03-24 07:55:22"
26519393,25670,371,"2017-03-24 07:55:18",22.685040000000004,114.15937166666666,43.1,229.36,10.7495,3.86,375406,363309,35,"2017-03-24 07:55:22"
26519394,25670,372,"2017-03-24 07:55:19",22.684980000000003,114.15930000000002,42.5,229.52,9.58361,5.33333,376173,364095,34,"2017-03-24 07:55:22"
26519395,25670,373,"2017-03-24 07:55:20",22.684923333333337,114.15923333333333,41.9,229.38,9.01948,5.06061,376444,364380,34,"2017-03-24 07:55:22"
26519396,25670,374,"2017-03-24 07:55:21",22.68486833333333,114.15916833333334,41.1,227.95,9.75244,5.39394,377869,365877,33,"2017-03-24 07:55:22"
26519397,25670,375,"2017-03-24 07:55:22",22.684806666666667,114.15910166666666,40.8,225.47,10.1019,3.68,378541,366605,32,"2017-03-24 07:55:22"
26519428,25670,376,"2017-03-24 07:55:23",22.684743333333337,114.15903833333331,40.7,224.85,9.62736,5.36364,379775,368002,30,"2017-03-24 07:55:37"
26519429,25670,377,"2017-03-24 07:55:24",22.684686666666668,114.15898,41.2,226.31,8.83366,5,380813,369270,27,"2017-03-24 07:55:37"
26519430,25670,378,"2017-03-24 07:55:25",22.684638333333336,114.15892833333334,41.4,227.09,7.66318,4.48485,381377,370058,23,"2017-03-24 07:55:37"
26519431,25670,379,"2017-03-24 07:55:26",22.68459833333333,114.15888166666667,41.7,229.26,6.40984,3.90909,381974,371059,19,"2017-03-24 07:55:37"
26519432,25670,380,"2017-03-24 07:55:27",22.68456833333333,114.15884499999999,42.6,230.12,5.3598,4.34615,382535,372176,16,"2017-03-24 07:55:37"
26519433,25670,381,"2017-03-24 07:55:28",22.684540000000002,114.15881499999999,42.7,226.64,4.49301,3.88462,382946,373157,13,"2017-03-24 07:55:37"
26519434,25670,382,"2017-03-24 07:55:29",22.684518333333337,114.15879166666667,42.7,227.49,3.45996,3.26923,383290,374236,9,"2017-03-24 07:55:37"
26519435,25670,383,"2017-03-24 07:55:30",22.684504999999998,114.158775,42.6,229.24,2.23853,2.61538,383491,375216,5,"2017-03-24 07:55:37"
26519436,25670,384,"2017-03-24 07:55:31",22.68449666666667,114.158765,42.2,218.8,2.14485,2.53846,383575,376002,2,"2017-03-24 07:55:37"
26519437,25670,385,"2017-03-24 07:55:32",22.684486666666665,114.15875499999999,41.4,210.09,1.81748,2.38462,383612,376866,1,"2017-03-24 07:55:37"
26519438,25670,386,"2017-03-24 07:55:33",22.68448166666667,114.15875,41.2,210.09,1.43968,2.15385,383645,378046,1,"2017-03-24 07:55:37"
26519439,25670,387,"2017-03-24 07:55:34",22.684471666666663,114.15874833333334,40.6,210.09,1.03047,1.92308,383654,378388,0,"2017-03-24 07:55:37"
26519440,25670,388,"2017-03-24 07:55:35",22.68446833333333,114.15874833333334,40,210.09,0,4,383654,378388,0,"2017-03-24 07:55:37"
26519441,25670,389,"2017-03-24 07:55:36",22.68446833333333,114.15875,39.5,210.09,0,3.7,383654,378388,0,"2017-03-24 07:55:37"
26519442,25670,390,"2017-03-24 07:55:37",22.68447,114.15875333333334,39.7,210.09,0,3.9,383654,378388,0,"2017-03-24 07:55:37"
26519473,25670,391,"2017-03-24 07:55:38",22.68447,114.15875333333334,39.7,210.09,0,8.1,383654,378388,0,"2017-03-24 07:55:52"
26519474,25670,392,"2017-03-24 07:55:39",22.68447,114.15875333333334,39.7,210.09,0,3.8,383654,378388,0,"2017-03-24 07:55:52"
26519475,25670,393,"2017-03-24 07:55:40",22.68447,114.15875333333334,39.7,210.09,0,4.5,383654,378388,0,"2017-03-24 07:55:52"
26519476,25670,394,"2017-03-24 07:55:41",22.68447,114.15875333333334,39.7,210.09,0,4.5,383654,378388,0,"2017-03-24 07:55:52"
26519477,25670,395,"2017-03-24 07:55:42",22.68447,114.15875333333334,39.7,210.09,0,3.9,383654,378388,0,"2017-03-24 07:55:52"
26519478,25670,396,"2017-03-24 07:55:43",22.68447,114.15875333333334,39.7,210.09,0,3.9,383654,378388,0,"2017-03-24 07:55:52"
26519479,25670,397,"2017-03-24 07:55:44",22.68447,114.15875333333334,39.7,210.09,0,5.3,383654,378388,0,"2017-03-24 07:55:52"
26519480,25670,398,"2017-03-24 07:55:45",22.68447,114.15875333333334,39.7,210.09,0,5.3,383654,378388,0,"2017-03-24 07:55:52"
26519481,25670,399,"2017-03-24 07:55:46",22.68447,114.15875333333334,39.7,210.09,0,5.3,383654,378388,0,"2017-03-24 07:55:52"
26519482,25670,400,"2017-03-24 07:55:47",22.68447,114.15875333333334,39.7,210.09,0,5.3,383654,378388,0,"2017-03-24 07:55:52"
26519483,25670,401,"2017-03-24 07:55:48",22.68447,114.15875333333334,39.7,210.09,0,3.2,383654,378388,0,"2017-03-24 07:55:52"
26519484,25670,402,"2017-03-24 07:55:49",22.68447,114.15875333333334,39.7,210.09,0,3.1,383654,378388,0,"2017-03-24 07:55:52"
26519485,25670,403,"2017-03-24 07:55:50",22.68447,114.15875333333334,39.7,210.09,0,3.1,383654,378388,0,"2017-03-24 07:55:52"
26519486,25670,404,"2017-03-24 07:55:51",22.68447,114.15875333333334,39.7,210.09,0,3.6,383654,378388,0,"2017-03-24 07:55:52"
26519487,25670,405,"2017-03-24 07:55:52",22.68447,114.15875333333334,39.7,210.09,0,5.5,383654,378388,0,"2017-03-24 07:55:52"
26519518,25670,406,"2017-03-24 07:55:53",22.68447,114.15875333333334,39.7,210.09,0,5.8,383654,378388,0,"2017-03-24 07:56:07"
26519519,25670,407,"2017-03-24 07:55:54",22.68447,114.15875333333334,39.7,210.09,0,7.6,383654,378388,0,"2017-03-24 07:56:07"
26519520,25670,408,"2017-03-24 07:55:55",22.68447,114.15875333333334,39.7,210.09,0,7.8,383654,378388,0,"2017-03-24 07:56:07"
26519521,25670,409,"2017-03-24 07:55:56",22.68447,114.15875333333334,39.7,210.09,0,7.9,383654,378388,0,"2017-03-24 07:56:07"
26519522,25670,410,"2017-03-24 07:55:57",22.68447,114.15875333333334,39.7,210.09,0,8,383654,378388,0,"2017-03-24 07:56:07"
26519523,25670,411,"2017-03-24 07:55:58",22.68447,114.15875333333334,39.7,210.09,0,8,383654,378388,0,"2017-03-24 07:56:07"
26519524,25670,412,"2017-03-24 07:55:59",22.68447,114.15875333333334,39.7,210.09,0,6.6,383654,378388,0,"2017-03-24 07:56:07"
26519525,25670,413,"2017-03-24 07:56:00",22.68447,114.15875333333334,39.7,210.09,0,7,383654,378388,0,"2017-03-24 07:56:07"
26519526,25670,414,"2017-03-24 07:56:01",22.68447,114.15875333333334,39.7,210.09,0,7.2,383654,378388,0,"2017-03-24 07:56:07"
26519527,25670,415,"2017-03-24 07:56:02",22.68447,114.15875333333334,39.7,210.09,0,8.8,383654,378388,0,"2017-03-24 07:56:07"
26519528,25670,416,"2017-03-24 07:56:03",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:07"
26519529,25670,417,"2017-03-24 07:56:04",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:07"
26519530,25670,418,"2017-03-24 07:56:05",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:07"
26519531,25670,419,"2017-03-24 07:56:06",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:07"
26519532,25670,420,"2017-03-24 07:56:07",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:07"
26519548,25670,421,"2017-03-24 07:56:08",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:22"
26519549,25670,422,"2017-03-24 07:56:09",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:22"
26519550,25670,423,"2017-03-24 07:56:10",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:22"
26519551,25670,424,"2017-03-24 07:56:11",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:22"
26519552,25670,425,"2017-03-24 07:56:12",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:22"
26519553,25670,426,"2017-03-24 07:56:13",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:22"
26519554,25670,427,"2017-03-24 07:56:14",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:22"
26519555,25670,428,"2017-03-24 07:56:15",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:22"
26519556,25670,429,"2017-03-24 07:56:16",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:22"
26519557,25670,430,"2017-03-24 07:56:17",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:22"
26519558,25670,431,"2017-03-24 07:56:18",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:22"
26519559,25670,432,"2017-03-24 07:56:19",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:22"
26519560,25670,433,"2017-03-24 07:56:20",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:22"
26519561,25670,434,"2017-03-24 07:56:21",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:22"
26519562,25670,435,"2017-03-24 07:56:22",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:22"
26519608,25670,436,"2017-03-24 07:56:23",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:37"
26519609,25670,437,"2017-03-24 07:56:24",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:37"
26519610,25670,438,"2017-03-24 07:56:25",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:37"
26519611,25670,439,"2017-03-24 07:56:26",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:37"
26519612,25670,440,"2017-03-24 07:56:27",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:37"
26519613,25670,441,"2017-03-24 07:56:28",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:37"
26519614,25670,442,"2017-03-24 07:56:29",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:37"
26519615,25670,443,"2017-03-24 07:56:30",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:37"
26519616,25670,444,"2017-03-24 07:56:31",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:37"
26519617,25670,445,"2017-03-24 07:56:32",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:37"
26519618,25670,446,"2017-03-24 07:56:33",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:37"
26519619,25670,447,"2017-03-24 07:56:34",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:37"
26519620,25670,448,"2017-03-24 07:56:35",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:37"
26519621,25670,449,"2017-03-24 07:56:36",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:37"
26519622,25670,450,"2017-03-24 07:56:37",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:37"
26519653,25670,451,"2017-03-24 07:56:38",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:52"
26519654,25670,452,"2017-03-24 07:56:39",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:52"
26519655,25670,453,"2017-03-24 07:56:40",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:52"
26519656,25670,454,"2017-03-24 07:56:41",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:52"
26519657,25670,455,"2017-03-24 07:56:42",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:52"
26519658,25670,456,"2017-03-24 07:56:43",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:52"
26519659,25670,457,"2017-03-24 07:56:44",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:52"
26519660,25670,458,"2017-03-24 07:56:45",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:52"
26519661,25670,459,"2017-03-24 07:56:46",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:52"
26519662,25670,460,"2017-03-24 07:56:47",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:52"
26519663,25670,461,"2017-03-24 07:56:48",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:52"
26519664,25670,462,"2017-03-24 07:56:49",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:52"
26519665,25670,463,"2017-03-24 07:56:50",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:52"
26519666,25670,464,"2017-03-24 07:56:51",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:52"
26519667,25670,465,"2017-03-24 07:56:52",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:56:52"
26519698,25670,466,"2017-03-24 07:56:53",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:57:07"
26519699,25670,467,"2017-03-24 07:56:54",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:57:07"
26519700,25670,468,"2017-03-24 07:56:55",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:57:07"
26519701,25670,469,"2017-03-24 07:56:56",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:57:07"
26519702,25670,470,"2017-03-24 07:56:57",22.68447,114.15875333333334,39.7,210.09,0,9,383654,378388,0,"2017-03-24 07:57:07"
26519703,25670,471,"2017-03-24 07:56:58",22.68447,114.15875333333334,39.7,210.09,0,9,383667,378869,2,"2017-03-24 07:57:07"
26519704,25670,472,"2017-03-24 07:56:59",22.68447,114.15875333333334,39.7,210.09,0,9,383758,379972,6,"2017-03-24 07:57:07"
26519705,25670,473,"2017-03-24 07:57:00",22.68447,114.15875333333334,39.7,210.09,0,9,384036,381038,14,"2017-03-24 07:57:07"
26519706,25670,474,"2017-03-24 07:57:01",22.68447,114.15875333333334,39.7,210.09,0,9,384369,381841,17,"2017-03-24 07:57:07"
26519707,25670,475,"2017-03-24 07:57:02",22.684385,114.15869333333333,37.5,227.01,4.47191,3.30769,384968,383014,21,"2017-03-24 07:57:07"
26519708,25670,476,"2017-03-24 07:57:03",22.684354999999996,114.15865666666666,37.5,230.1,5.1184,3.76923,385488,383865,24,"2017-03-24 07:57:07"
26519709,25670,477,"2017-03-24 07:57:04",22.68431666666667,114.158605,37.5,231.66,6.52771,3.66667,386282,385047,23,"2017-03-24 07:57:07"
26519710,25670,478,"2017-03-24 07:57:05",22.684276666666666,114.15855333333333,37.5,231.61,6.55344,3.72727,386985,386139,23,"2017-03-24 07:57:07"
26519711,25670,479,"2017-03-24 07:57:06",22.684236666666667,114.15850333333334,37.6,231,6.27601,3.60606,387213,386494,22,"2017-03-24 07:57:07"
26519712,25670,480,"2017-03-24 07:57:07",22.6842,114.15846000000002,37.6,228.97,5.80452,4.34615,388179,388067,22,"2017-03-24 07:57:07"
26519743,25670,481,"2017-03-24 07:57:08",22.684165,114.158415,37.7,230.59,5.66967,4.26923,388237,388162,21,"2017-03-24 07:57:22"
26519744,25670,482,"2017-03-24 07:57:09",22.684133333333328,114.15837166666667,37.7,231.71,5.4437,4.19231,389381,390129,20,"2017-03-24 07:57:22"
26519745,25670,483,"2017-03-24 07:57:10",22.684099999999997,114.15832999999999,37.8,232.21,5.28877,4.11538,389887,390996,22,"2017-03-24 07:57:22"
26519746,25670,484,"2017-03-24 07:57:11",22.684065,114.15829000000001,37.8,225,6.39285,3.75758,390497,391959,24,"2017-03-24 07:57:22"
26519747,25670,485,"2017-03-24 07:57:12",22.684021666666663,114.15824666666667,37.8,221.07,6.98735,4.06061,390818,392437,23,"2017-03-24 07:57:22"
26519748,25670,486,"2017-03-24 07:57:13",22.683976666666663,114.158195,38,225.15,7.40994,4.27273,391764,393907,22,"2017-03-24 07:57:22"
26519749,25670,487,"2017-03-24 07:57:14",22.683936666666668,114.15814333333334,38.1,228.42,6.85919,4,392429,394987,23,"2017-03-24 07:57:22"
26519750,25670,488,"2017-03-24 07:57:15",22.68389833333333,114.15809333333333,38.2,230.54,6.38719,3.78788,393137,396087,24,"2017-03-24 07:57:22"
26519751,25670,489,"2017-03-24 07:57:16",22.683859999999996,114.158045,38.3,230.5,6.36145,3.78788,393552,396706,25,"2017-03-24 07:57:22"
26519752,25670,490,"2017-03-24 07:57:17",22.68382166666667,114.15799666666665,38.5,229.32,6.57558,3.87879,394570,398127,27,"2017-03-24 07:57:22"
26519753,25670,491,"2017-03-24 07:57:18",22.683778333333333,114.15794666666667,38.6,227.22,7.04294,4.12121,395135,398875,28,"2017-03-24 07:57:22"
26519754,25670,492,"2017-03-24 07:57:19",22.683733333333333,114.15789166666667,38.6,228.14,7.54428,4.33333,395507,399350,29,"2017-03-24 07:57:22"
26519755,25670,493,"2017-03-24 07:57:20",22.68368666666667,114.15783166666667,38.6,229.44,7.71929,4.42424,396694,400816,28,"2017-03-24 07:57:22"
26519756,25670,494,"2017-03-24 07:57:21",22.68364,114.157775,38.6,227.34,8.39306,4.72727,397728,402135,28,"2017-03-24 07:57:22"
26519757,25670,495,"2017-03-24 07:57:22",22.683590000000002,114.15771666666666,38.2,227.36,8.86043,4.9697,397984,402462,27,"2017-03-24 07:57:22"
26519788,25670,496,"2017-03-24 07:57:23",22.68354,114.15765333333333,37.8,228.73,8.64733,4.87879,398718,403433,28,"2017-03-24 07:57:37"
26519789,25670,497,"2017-03-24 07:57:24",22.68349166666667,114.15759166666666,37.7,228.57,8.3349,4.72727,399997,405039,30,"2017-03-24 07:57:37"
26519790,25670,498,"2017-03-24 07:57:25",22.683445,114.15753166666667,37.5,228.56,8.13776,4.63636,400841,406048,30,"2017-03-24 07:57:37"
26519791,25670,499,"2017-03-24 07:57:26",22.683398333333336,114.15747000000002,37.5,229.92,8.04923,4.60606,401425,406764,28,"2017-03-24 07:57:37"
26519792,25670,500,"2017-03-24 07:57:27",22.683355,114.15741333333332,37.6,228.44,7.60296,4.39394,402499,408135,28,"2017-03-24 07:57:37"
26519793,25670,501,"2017-03-24 07:57:28",22.68331,114.15735833333335,37.8,227.32,7.41509,4.30303,403037,408839,28,"2017-03-24 07:57:37"
26519794,25670,502,"2017-03-24 07:57:29",22.683265,114.157305,38.4,226.33,7.45266,4.36364,404053,410135,28,"2017-03-24 07:57:37"
26519795,25670,503,"2017-03-24 07:57:30",22.68322,114.15724999999999,38.9,226.22,7.44597,4.33333,404316,410471,29,"2017-03-24 07:57:37"
26519796,25670,504,"2017-03-24 07:57:31",22.683171666666667,114.15719333333332,38.5,225.31,8.70035,4.90909,404946,411247,30,"2017-03-24 07:57:37"
26519797,25670,505,"2017-03-24 07:57:32",22.68312,114.15712833333333,38.1,228.49,9.53317,5.30303,405993,412491,30,"2017-03-24 07:57:37"
26519798,25670,506,"2017-03-24 07:57:33",22.683065000000003,114.15706333333334,37.9,227.64,9.54346,5.30303,406964,413648,29,"2017-03-24 07:57:37"
26519799,25670,507,"2017-03-24 07:57:34",22.68301166666667,114.157,37.9,227.49,8.863,5,408101,415070,27,"2017-03-24 07:57:37"
26519800,25670,508,"2017-03-24 07:57:35",22.682961666666664,114.15694166666665,37.4,227.49,7.95246,4.60606,408751,415930,26,"2017-03-24 07:57:37"
26519801,25670,509,"2017-03-24 07:57:36",22.682915,114.15688666666668,37.5,228.19,7.50311,4.42424,409326,416707,28,"2017-03-24 07:57:37"
26519802,25670,510,"2017-03-24 07:57:37",22.68286833333333,114.15683333333332,37.5,228.23,7.79289,4.57576,410142,417720,31,"2017-03-24 07:57:37"
26519833,25670,511,"2017-03-24 07:57:38",22.68282,114.15677333333333,37.7,228.79,8.59792,4.93939,411265,418974,34,"2017-03-24 07:57:52"
26519834,25670,512,"2017-03-24 07:57:39",22.682766666666666,114.15670833333334,37.4,228.28,9.28147,5.24242,411826,419564,35,"2017-03-24 07:57:52"
26519835,25670,513,"2017-03-24 07:57:40",22.682706666666665,114.15664,37.4,228.29,9.7231,5.45455,413200,420958,35,"2017-03-24 07:57:52"
26519836,25670,514,"2017-03-24 07:57:41",22.682646666666663,114.15657166666666,37.3,227.21,10.4236,3.8,414348,422130,35,"2017-03-24 07:57:52"
26519837,25670,515,"2017-03-24 07:57:42",22.682588333333335,114.1565,37.2,228.07,11.0109,3.98,415303,423105,36,"2017-03-24 07:57:52"
26519838,25670,516,"2017-03-24 07:57:43",22.682529999999996,114.15642333333332,37.4,228.99,10.8467,3.92,415961,423754,38,"2017-03-24 07:57:52"
26519839,25670,517,"2017-03-24 07:57:44",22.682468333333336,114.15634333333334,37.8,230.35,10.8457,3.92,417043,424755,40,"2017-03-24 07:57:52"
26519840,25670,518,"2017-03-24 07:57:45",22.682405000000003,114.15626166666668,38.1,230.69,11.1576,4.02,418386,425925,43,"2017-03-24 07:57:52"
26519841,25670,519,"2017-03-24 07:57:46",22.68234,114.15617333333333,38.2,231.03,11.6502,4.18,419389,426742,46,"2017-03-24 07:57:52"
26519842,25670,520,"2017-03-24 07:57:47",22.682268333333333,114.15608500000002,38.9,229.74,12.3806,4.4,420992,427959,49,"2017-03-24 07:57:52"
26519843,25670,521,"2017-03-24 07:57:48",22.68219,114.15598833333334,39.3,229.6,13.3951,4.72,422007,428691,51,"2017-03-24 07:57:52"
26519844,25670,522,"2017-03-24 07:57:49",22.682101666666668,114.15589,39.5,226.86,13.9335,4.88,423945,430053,50,"2017-03-24 07:57:52"
26519845,25670,523,"2017-03-24 07:57:50",22.682015,114.15579166666666,40.1,227.06,13.7801,4.84,425454,431131,50,"2017-03-24 07:57:52"
26519846,25670,524,"2017-03-24 07:57:51",22.681928333333335,114.15569166666667,40.3,227.03,14.2691,5.14,426747,432048,50,"2017-03-24 07:57:52"
26519847,25670,525,"2017-03-24 07:57:52",22.681836666666662,114.15558833333334,40.5,226.73,14.5893,5.34,428261,433130,50,"2017-03-24 07:57:52"
26519878,25670,526,"2017-03-24 07:57:53",22.681745,114.15548833333332,40.5,225.82,15.4077,5.34,429661,434130,50,"2017-03-24 07:58:07"
26519879,25670,527,"2017-03-24 07:57:54",22.681651666666667,114.15538999999998,40.3,225.05,15.1668,5.28,430740,434896,51,"2017-03-24 07:58:07"
26519880,25670,528,"2017-03-24 07:57:55",22.68156333333333,114.15529,40.1,225.62,15.3413,5.22,431586,435489,52,"2017-03-24 07:58:07"
26519881,25670,529,"2017-03-24 07:57:56",22.681469999999997,114.15519166666667,39.9,224.93,15.5153,5.26,433991,437128,54,"2017-03-24 07:58:07"
26519882,25670,530,"2017-03-24 07:57:57",22.681375000000003,114.15509500000002,39.6,224.08,15.0953,5.32,434462,437442,54,"2017-03-24 07:58:07"
26519883,25670,531,"2017-03-24 07:57:58",22.68127666666667,114.15500333333333,39.3,223.57,15.3526,5.26,436286,438647,54,"2017-03-24 07:58:07"
26519884,25670,532,"2017-03-24 07:57:59",22.68117666666667,114.15490999999999,38.8,222.63,15.2605,5.28,437175,439234,54,"2017-03-24 07:58:07"
26519885,25670,533,"2017-03-24 07:58:00",22.68108333333333,114.15481166666665,38.2,224.02,15.2461,5.14,439368,440696,53,"2017-03-24 07:58:07"
26519886,25670,534,"2017-03-24 07:58:01",22.680989999999998,114.15471833333335,37.5,222.99,15.1704,5.32,440065,441166,52,"2017-03-24 07:58:07"
26519887,25670,535,"2017-03-24 07:58:02",22.680899999999998,114.15461833333332,37.1,223.54,15.6872,5.48,442374,442760,51,"2017-03-24 07:58:07"
26519888,25670,536,"2017-03-24 07:58:03",22.680805000000003,114.15451999999999,36.8,223.18,15.2811,5.36,444278,444108,49,"2017-03-24 07:58:07"
26519889,25670,537,"2017-03-24 07:58:04",22.68071166666667,114.15442499999999,36.7,222.51,15.3686,5.2,445650,445117,47,"2017-03-24 07:58:07"
26519890,25670,538,"2017-03-24 07:58:05",22.680625000000003,114.15433499999999,36.3,222.91,13.7961,4.92,446481,445748,46,"2017-03-24 07:58:07"
26519891,25670,539,"2017-03-24 07:58:06",22.680546666666668,114.15424499999999,35.8,222.93,13.0014,4.68,447758,446758,43,"2017-03-24 07:58:07"
26519892,25670,540,"2017-03-24 07:58:07",22.68047166666667,114.154165,35.3,223,11.7691,4.32,449148,447947,39,"2017-03-24 07:58:07"
26519923,25670,541,"2017-03-24 07:58:08",22.680405000000004,114.15409,34.8,223.76,10.7865,4.02,450369,449119,35,"2017-03-24 07:58:22"
